country_codes,task,year
PRY,exp1_baseline,2046
PRY,exp1_baseline,2047
PRY,exp1_baseline,2048
PRY,exp1_baseline,2049
PRY,exp1_baseline,2050
SGP,exp1_baseline,2025
SGP,exp1_baseline,2026
SGP,exp1_baseline,2027
SGP,exp1_baseline,2028
SGP,exp1_baseline,2029
SGP,exp1_baseline,2030
SGP,exp1_baseline,2031
SGP,exp1_baseline,2032
SGP,exp1_baseline,2033
SGP,exp1_baseline,2034
SGP,exp1_baseline,2035
SGP,exp1_baseline,2036
SGP,exp1_baseline,2037
SGP,exp1_baseline,2038
SGP,exp1_baseline,2039
SGP,exp1_baseline,2040
SGP,exp1_baseline,2041
SGP,exp1_baseline,2042
SGP,exp1_baseline,2043
SGP,exp1_baseline,2044
SGP,exp1_baseline,2045
SGP,exp1_baseline,2046
SGP,exp1_baseline,2047
SGP,exp1_baseline,2048
SGP,exp1_baseline,2049
SGP,exp1_baseline,2050
HND,exp1_baseline,2025
HND,exp1_baseline,2026
HND,exp1_baseline,2027
HND,exp1_baseline,2028
HND,exp1_baseline,2029
HND,exp1_baseline,2030
HND,exp1_baseline,2031
HND,exp1_baseline,2032
HND,exp1_baseline,2033
HND,exp1_baseline,2034
HND,exp1_baseline,2035
HND,exp1_baseline,2036
HND,exp1_baseline,2037
HND,exp1_baseline,2038
HND,exp1_baseline,2039
HND,exp1_baseline,2040
HND,exp1_baseline,2041
HND,exp1_baseline,2042
HND,exp1_baseline,2043
HND,exp1_baseline,2044
HND,exp1_baseline,2045
HND,exp1_baseline,2046
HND,exp1_baseline,2047
HND,exp1_baseline,2048
HND,exp1_baseline,2049
HND,exp1_baseline,2050
SLE,exp1_baseline,2025
SLE,exp1_baseline,2026
SLE,exp1_baseline,2027
SLE,exp1_baseline,2028
SLE,exp1_baseline,2029
SLE,exp1_baseline,2030
SLE,exp1_baseline,2031
SLE,exp1_baseline,2032
SLE,exp1_baseline,2033
SLE,exp1_baseline,2034
SLE,exp1_baseline,2035
SLE,exp1_baseline,2036
SLE,exp1_baseline,2037
SLE,exp1_baseline,2038
SLE,exp1_baseline,2039
SLE,exp1_baseline,2040
SLE,exp1_baseline,2041
SLE,exp1_baseline,2042
SLE,exp1_baseline,2043
SLE,exp1_baseline,2044
SLE,exp1_baseline,2045
SLE,exp1_baseline,2046
SLE,exp1_baseline,2047
SLE,exp1_baseline,2048
SLE,exp1_baseline,2049
SLE,exp1_baseline,2050
MNE,exp1_baseline,2025
MNE,exp1_baseline,2026
MNE,exp1_baseline,2027
MNE,exp1_baseline,2028
MNE,exp1_baseline,2029
MNE,exp1_baseline,2030
MNE,exp1_baseline,2031
MNE,exp1_baseline,2032
MNE,exp1_baseline,2033
MNE,exp1_baseline,2034
MNE,exp1_baseline,2035
MNE,exp1_baseline,2036
MNE,exp1_baseline,2037
MNE,exp1_baseline,2038
MNE,exp1_baseline,2039
MNE,exp1_baseline,2040
MNE,exp1_baseline,2041
MNE,exp1_baseline,2042
MNE,exp1_baseline,2043
MNE,exp1_baseline,2044
MNE,exp1_baseline,2045
MNE,exp1_baseline,2046
MNE,exp1_baseline,2047
MNE,exp1_baseline,2048
MNE,exp1_baseline,2049
MNE,exp1_baseline,2050
TUR,exp1_baseline,2025
TUR,exp1_baseline,2026
TUR,exp1_baseline,2027
TUR,exp1_baseline,2028
TUR,exp1_baseline,2029
TUR,exp1_baseline,2030
TUR,exp1_baseline,2031
TUR,exp1_baseline,2032
TUR,exp1_baseline,2033
TUR,exp1_baseline,2034
TUR,exp1_baseline,2035
TUR,exp1_baseline,2036
TUR,exp1_baseline,2037
TUR,exp1_baseline,2038
TUR,exp1_baseline,2039
TUR,exp1_baseline,2040
TUR,exp1_baseline,2041
TUR,exp1_baseline,2042
TUR,exp1_baseline,2043
TUR,exp1_baseline,2044
TUR,exp1_baseline,2045
TUR,exp1_baseline,2046
TUR,exp1_baseline,2047
TUR,exp1_baseline,2048
TUR,exp1_baseline,2049
TUR,exp1_baseline,2050
KHM,exp2_varparams,2025
KHM,exp2_varparams,2026
KHM,exp2_varparams,2027
KHM,exp2_varparams,2028
KHM,exp2_varparams,2029
KHM,exp2_varparams,2030
KHM,exp2_varparams,2031
KHM,exp2_varparams,2032
KHM,exp2_varparams,2033
KHM,exp2_varparams,2034
KHM,exp2_varparams,2035
KHM,exp2_varparams,2036
KHM,exp2_varparams,2037
KHM,exp2_varparams,2038
KHM,exp2_varparams,2039
KHM,exp2_varparams,2040
KHM,exp2_varparams,2041
KHM,exp2_varparams,2042
KHM,exp2_varparams,2043
KHM,exp2_varparams,2044
KHM,exp2_varparams,2045
KHM,exp2_varparams,2046
KHM,exp2_varparams,2047
KHM,exp2_varparams,2048
KHM,exp2_varparams,2049
KHM,exp2_varparams,2050
SDN,exp2_varparams,2025
SDN,exp2_varparams,2026
SDN,exp2_varparams,2027
SDN,exp2_varparams,2028
SDN,exp2_varparams,2029
SDN,exp2_varparams,2030
SDN,exp2_varparams,2031
SDN,exp2_varparams,2032
SDN,exp2_varparams,2033
SDN,exp2_varparams,2034
SDN,exp2_varparams,2035
SDN,exp2_varparams,2036
SDN,exp2_varparams,2037
SDN,exp2_varparams,2038
SDN,exp2_varparams,2039
SDN,exp2_varparams,2040
SDN,exp2_varparams,2041
SDN,exp2_varparams,2042
SDN,exp2_varparams,2043
SDN,exp2_varparams,2044
SDN,exp2_varparams,2045
SDN,exp2_varparams,2046
SDN,exp2_varparams,2047
SDN,exp2_varparams,2048
SDN,exp2_varparams,2049
SDN,exp2_varparams,2050
ARG,exp2_varparams,2025
ARG,exp2_varparams,2026
ARG,exp2_varparams,2027
ARG,exp2_varparams,2028
ARG,exp2_varparams,2029
ARG,exp2_varparams,2030
ARG,exp2_varparams,2031
ARG,exp2_varparams,2032
ARG,exp2_varparams,2033
ARG,exp2_varparams,2034
ARG,exp2_varparams,2035
ARG,exp2_varparams,2036
ARG,exp2_varparams,2037
ARG,exp2_varparams,2038
ARG,exp2_varparams,2039
ARG,exp2_varparams,2040
ARG,exp2_varparams,2041
ARG,exp2_varparams,2042
ARG,exp2_varparams,2043
ARG,exp2_varparams,2044
ARG,exp2_varparams,2045
ARG,exp2_varparams,2046
ARG,exp2_varparams,2047
ARG,exp2_varparams,2048
ARG,exp2_varparams,2049
ARG,exp2_varparams,2050
CPV,exp2_varparams,2025
CPV,exp2_varparams,2026
CPV,exp2_varparams,2027
CPV,exp2_varparams,2028
CPV,exp2_varparams,2029
CPV,exp2_varparams,2030
CPV,exp2_varparams,2031
CPV,exp2_varparams,2032
CPV,exp2_varparams,2033
CPV,exp2_varparams,2034
CPV,exp2_varparams,2035
CPV,exp2_varparams,2036
CPV,exp2_varparams,2037
CPV,exp2_varparams,2038
CPV,exp2_varparams,2039
CPV,exp2_varparams,2040
CPV,exp2_varparams,2041
CPV,exp2_varparams,2042
CPV,exp2_varparams,2043
CPV,exp2_varparams,2044
CPV,exp2_varparams,2045
CPV,exp2_varparams,2046
CPV,exp2_varparams,2047
CPV,exp2_varparams,2048
CPV,exp2_varparams,2049
CPV,exp2_varparams,2050
PER,exp2_varparams,2025
PER,exp2_varparams,2026
PER,exp2_varparams,2027
PER,exp2_varparams,2028
PER,exp2_varparams,2029
PER,exp2_varparams,2030
PER,exp2_varparams,2031
PER,exp2_varparams,2032
PER,exp2_varparams,2033
PER,exp2_varparams,2034
PER,exp2_varparams,2035
PER,exp2_varparams,2036
PER,exp2_varparams,2037
PER,exp2_varparams,2038
PER,exp2_varparams,2039
PER,exp2_varparams,2040
PER,exp2_varparams,2041
PER,exp2_varparams,2042
PER,exp2_varparams,2043
PER,exp2_varparams,2044
PER,exp2_varparams,2045
PER,exp2_varparams,2046
PER,exp2_varparams,2047
PER,exp2_varparams,2048
PER,exp2_varparams,2049
PER,exp2_varparams,2050
MEX,exp2_varparams,2025
MEX,exp2_varparams,2026
MEX,exp2_varparams,2027
MEX,exp2_varparams,2028
MEX,exp2_varparams,2029
MEX,exp2_varparams,2030
MEX,exp2_varparams,2031
MEX,exp2_varparams,2032
MEX,exp2_varparams,2033
MEX,exp2_varparams,2034
MEX,exp2_varparams,2035
MEX,exp2_varparams,2036
MEX,exp2_varparams,2037
MEX,exp2_varparams,2038
MEX,exp2_varparams,2039
MEX,exp2_varparams,2040
MEX,exp2_varparams,2041
MEX,exp2_varparams,2042
MEX,exp2_varparams,2043
MEX,exp2_varparams,2044
MEX,exp2_varparams,2045
MEX,exp2_varparams,2046
MEX,exp2_varparams,2047
MEX,exp2_varparams,2048
MEX,exp2_varparams,2049
MEX,exp2_varparams,2050
CAF,exp2_varparams,2025
CAF,exp2_varparams,2026
CAF,exp2_varparams,2027
CAF,exp2_varparams,2028
CAF,exp2_varparams,2029
CAF,exp2_varparams,2030
CAF,exp2_varparams,2031
CAF,exp2_varparams,2032
CAF,exp2_varparams,2033
CAF,exp2_varparams,2034
CAF,exp2_varparams,2035
CAF,exp2_varparams,2036
CAF,exp2_varparams,2037
CAF,exp2_varparams,2038
CAF,exp2_varparams,2039
CAF,exp2_varparams,2040
CAF,exp2_varparams,2041
CAF,exp2_varparams,2042
CAF,exp2_varparams,2043
CAF,exp2_varparams,2044
CAF,exp2_varparams,2045
CAF,exp2_varparams,2046
CAF,exp2_varparams,2047
CAF,exp2_varparams,2048
CAF,exp2_varparams,2049
CAF,exp2_varparams,2050
RWA,exp2_varparams,2025
RWA,exp2_varparams,2026
RWA,exp2_varparams,2027
RWA,exp2_varparams,2028
RWA,exp2_varparams,2029
RWA,exp2_varparams,2030
RWA,exp2_varparams,2031
RWA,exp2_varparams,2032
RWA,exp2_varparams,2033
RWA,exp2_varparams,2034
RWA,exp2_varparams,2035
RWA,exp2_varparams,2036
RWA,exp2_varparams,2037
RWA,exp2_varparams,2038
RWA,exp2_varparams,2039
RWA,exp2_varparams,2040
RWA,exp2_varparams,2041
RWA,exp2_varparams,2042
RWA,exp2_varparams,2043
RWA,exp2_varparams,2044
RWA,exp2_varparams,2045
RWA,exp2_varparams,2046
RWA,exp2_varparams,2047
RWA,exp2_varparams,2048
RWA,exp2_varparams,2049
RWA,exp2_varparams,2050
BIH,exp2_varparams,2025
BIH,exp2_varparams,2026
BIH,exp2_varparams,2027
BIH,exp2_varparams,2028
BIH,exp2_varparams,2029
BIH,exp2_varparams,2030
BIH,exp2_varparams,2031
BIH,exp2_varparams,2032
BIH,exp2_varparams,2033
BIH,exp2_varparams,2034
BIH,exp2_varparams,2035
BIH,exp2_varparams,2036
BIH,exp2_varparams,2037
BIH,exp2_varparams,2038
BIH,exp2_varparams,2039
BIH,exp2_varparams,2040
BIH,exp2_varparams,2041
BIH,exp2_varparams,2042
BIH,exp2_varparams,2043
BIH,exp2_varparams,2044
BIH,exp2_varparams,2045
BIH,exp2_varparams,2046
BIH,exp2_varparams,2047
BIH,exp2_varparams,2048
BIH,exp2_varparams,2049
BIH,exp2_varparams,2050
UGA,exp2_varparams,2025
UGA,exp2_varparams,2026
UGA,exp2_varparams,2027
UGA,exp2_varparams,2028
UGA,exp2_varparams,2029
UGA,exp2_varparams,2030
UGA,exp2_varparams,2031
UGA,exp2_varparams,2032
UGA,exp2_varparams,2033
UGA,exp2_varparams,2034
UGA,exp2_varparams,2035
UGA,exp2_varparams,2036
UGA,exp2_varparams,2037
UGA,exp2_varparams,2038
UGA,exp2_varparams,2039
UGA,exp2_varparams,2040
UGA,exp2_varparams,2041
UGA,exp2_varparams,2042
UGA,exp2_varparams,2043
UGA,exp2_varparams,2044
UGA,exp2_varparams,2045
UGA,exp2_varparams,2046
UGA,exp2_varparams,2047
UGA,exp2_varparams,2048
UGA,exp2_varparams,2049
UGA,exp2_varparams,2050
ISL,exp2_varparams,2025
ISL,exp2_varparams,2026
ISL,exp2_varparams,2027
ISL,exp2_varparams,2028
ISL,exp2_varparams,2029
ISL,exp2_varparams,2030
ISL,exp2_varparams,2031
ISL,exp2_varparams,2032
ISL,exp2_varparams,2033
ISL,exp2_varparams,2034
ISL,exp2_varparams,2035
ISL,exp2_varparams,2036
ISL,exp2_varparams,2037
ISL,exp2_varparams,2038
ISL,exp2_varparams,2039
ISL,exp2_varparams,2040
ISL,exp2_varparams,2041
ISL,exp2_varparams,2042
ISL,exp2_varparams,2043
ISL,exp2_varparams,2044
ISL,exp2_varparams,2045
ISL,exp2_varparams,2046
ISL,exp2_varparams,2047
ISL,exp2_varparams,2048
ISL,exp2_varparams,2049
ISL,exp2_varparams,2050
SRB,exp2_varparams,2025
SRB,exp2_varparams,2026
SRB,exp2_varparams,2027
SRB,exp2_varparams,2028
SRB,exp2_varparams,2029
SRB,exp2_varparams,2030
SRB,exp2_varparams,2031
SRB,exp2_varparams,2032
SRB,exp2_varparams,2033
SRB,exp2_varparams,2034
SRB,exp2_varparams,2035
SRB,exp2_varparams,2036
SRB,exp2_varparams,2037
SRB,exp2_varparams,2038
SRB,exp2_varparams,2039
SRB,exp2_varparams,2040
SRB,exp2_varparams,2041
SRB,exp2_varparams,2042
SRB,exp2_varparams,2043
SRB,exp2_varparams,2044
SRB,exp2_varparams,2045
SRB,exp2_varparams,2046
SRB,exp2_varparams,2047
SRB,exp2_varparams,2048
SRB,exp2_varparams,2049
SRB,exp2_varparams,2050
GNB,exp2_varparams,2025
GNB,exp2_varparams,2026
GNB,exp2_varparams,2027
GNB,exp2_varparams,2028
GNB,exp2_varparams,2029
GNB,exp2_varparams,2030
GNB,exp2_varparams,2031
GNB,exp2_varparams,2032
GNB,exp2_varparams,2033
GNB,exp2_varparams,2034
GNB,exp2_varparams,2035
GNB,exp2_varparams,2036
GNB,exp2_varparams,2037
GNB,exp2_varparams,2038
GNB,exp2_varparams,2039
GNB,exp2_varparams,2040
GNB,exp2_varparams,2041
GNB,exp2_varparams,2042
GNB,exp2_varparams,2043
GNB,exp2_varparams,2044
GNB,exp2_varparams,2045
GNB,exp2_varparams,2046
GNB,exp2_varparams,2047
GNB,exp2_varparams,2048
GNB,exp2_varparams,2049
GNB,exp2_varparams,2050
IDN,exp2_varparams,2025
IDN,exp2_varparams,2026
IDN,exp2_varparams,2027
IDN,exp2_varparams,2028
IDN,exp2_varparams,2029
IDN,exp2_varparams,2030
IDN,exp2_varparams,2031
IDN,exp2_varparams,2032
IDN,exp2_varparams,2033
IDN,exp2_varparams,2034
IDN,exp2_varparams,2035
IDN,exp2_varparams,2036
IDN,exp2_varparams,2037
IDN,exp2_varparams,2038
IDN,exp2_varparams,2039
IDN,exp2_varparams,2040
IDN,exp2_varparams,2041
IDN,exp2_varparams,2042
IDN,exp2_varparams,2043
IDN,exp2_varparams,2044
IDN,exp2_varparams,2045
IDN,exp2_varparams,2046
IDN,exp2_varparams,2047
IDN,exp2_varparams,2048
IDN,exp2_varparams,2049
IDN,exp2_varparams,2050
CAN,exp2_varparams,2025
CAN,exp2_varparams,2026
CAN,exp2_varparams,2027
CAN,exp2_varparams,2028
CAN,exp2_varparams,2029
CAN,exp2_varparams,2030
CAN,exp2_varparams,2031
CAN,exp2_varparams,2032
CAN,exp2_varparams,2033
CAN,exp2_varparams,2034
CAN,exp2_varparams,2035
CAN,exp2_varparams,2036
CAN,exp2_varparams,2037
CAN,exp2_varparams,2038
CAN,exp2_varparams,2039
CAN,exp2_varparams,2040
CAN,exp2_varparams,2041
CAN,exp2_varparams,2042
CAN,exp2_varparams,2043
CAN,exp2_varparams,2044
CAN,exp2_varparams,2045
CAN,exp2_varparams,2046
CAN,exp2_varparams,2047
CAN,exp2_varparams,2048
CAN,exp2_varparams,2049
CAN,exp2_varparams,2050
MUS,exp2_varparams,2025
MUS,exp2_varparams,2026
MUS,exp2_varparams,2027
MUS,exp2_varparams,2028
MUS,exp2_varparams,2029
MUS,exp2_varparams,2030
MUS,exp2_varparams,2031
MUS,exp2_varparams,2032
MUS,exp2_varparams,2033
MUS,exp2_varparams,2034
MUS,exp2_varparams,2035
MUS,exp2_varparams,2036
MUS,exp2_varparams,2037
MUS,exp2_varparams,2038
MUS,exp2_varparams,2039
MUS,exp2_varparams,2040
MUS,exp2_varparams,2041
MUS,exp2_varparams,2042
MUS,exp2_varparams,2043
MUS,exp2_varparams,2044
MUS,exp2_varparams,2045
MUS,exp2_varparams,2046
MUS,exp2_varparams,2047
MUS,exp2_varparams,2048
MUS,exp2_varparams,2049
MUS,exp2_varparams,2050
BWA,exp2_varparams,2025
BWA,exp2_varparams,2026
BWA,exp2_varparams,2027
BWA,exp2_varparams,2028
BWA,exp2_varparams,2029
BWA,exp2_varparams,2030
BWA,exp2_varparams,2031
BWA,exp2_varparams,2032
BWA,exp2_varparams,2033
BWA,exp2_varparams,2034
BWA,exp2_varparams,2035
BWA,exp2_varparams,2036
BWA,exp2_varparams,2037
BWA,exp2_varparams,2038
BWA,exp2_varparams,2039
BWA,exp2_varparams,2040
BWA,exp2_varparams,2041
BWA,exp2_varparams,2042
BWA,exp2_varparams,2043
BWA,exp2_varparams,2044
BWA,exp2_varparams,2045
BWA,exp2_varparams,2046
BWA,exp2_varparams,2047
BWA,exp2_varparams,2048
BWA,exp2_varparams,2049
BWA,exp2_varparams,2050
BRN,exp2_varparams,2025
BRN,exp2_varparams,2026
BRN,exp2_varparams,2027
BRN,exp2_varparams,2028
BRN,exp2_varparams,2029
BRN,exp2_varparams,2030
BRN,exp2_varparams,2031
BRN,exp2_varparams,2032
BRN,exp2_varparams,2033
BRN,exp2_varparams,2034
BRN,exp2_varparams,2035
BRN,exp2_varparams,2036
BRN,exp2_varparams,2037
BRN,exp2_varparams,2038
BRN,exp2_varparams,2039
BRN,exp2_varparams,2040
BRN,exp2_varparams,2041
BRN,exp2_varparams,2042
BRN,exp2_varparams,2043
BRN,exp2_varparams,2044
BRN,exp2_varparams,2045
BRN,exp2_varparams,2046
BRN,exp2_varparams,2047
BRN,exp2_varparams,2048
BRN,exp2_varparams,2049
BRN,exp2_varparams,2050
COM,exp2_varparams,2025
COM,exp2_varparams,2026
COM,exp2_varparams,2027
COM,exp2_varparams,2028
COM,exp2_varparams,2029
COM,exp2_varparams,2030
COM,exp2_varparams,2031
COM,exp2_varparams,2032
COM,exp2_varparams,2033
COM,exp2_varparams,2034
COM,exp2_varparams,2035
COM,exp2_varparams,2036
COM,exp2_varparams,2037
COM,exp2_varparams,2038
COM,exp2_varparams,2039
COM,exp2_varparams,2040
COM,exp2_varparams,2041
COM,exp2_varparams,2042
COM,exp2_varparams,2043
COM,exp2_varparams,2044
COM,exp2_varparams,2045
COM,exp2_varparams,2046
COM,exp2_varparams,2047
COM,exp2_varparams,2048
COM,exp2_varparams,2049
COM,exp2_varparams,2050
MMR,exp2_varparams,2025
MMR,exp2_varparams,2026
MMR,exp2_varparams,2027
MMR,exp2_varparams,2028
MMR,exp2_varparams,2029
MMR,exp2_varparams,2030
MMR,exp2_varparams,2031
MMR,exp2_varparams,2032
MMR,exp2_varparams,2033
MMR,exp2_varparams,2034
MMR,exp2_varparams,2035
MMR,exp2_varparams,2036
MMR,exp2_varparams,2037
MMR,exp2_varparams,2038
MMR,exp2_varparams,2039
MMR,exp2_varparams,2040
MMR,exp2_varparams,2041
MMR,exp2_varparams,2042
MMR,exp2_varparams,2043
MMR,exp2_varparams,2044
MMR,exp2_varparams,2045
MMR,exp2_varparams,2046
MMR,exp2_varparams,2047
MMR,exp2_varparams,2048
MMR,exp2_varparams,2049
MMR,exp2_varparams,2050
POL,exp2_varparams,2025
POL,exp2_varparams,2026
POL,exp2_varparams,2027
POL,exp2_varparams,2028
POL,exp2_varparams,2029
POL,exp2_varparams,2030
POL,exp2_varparams,2031
POL,exp2_varparams,2032
POL,exp2_varparams,2033
POL,exp2_varparams,2034
POL,exp2_varparams,2035
POL,exp2_varparams,2036
POL,exp2_varparams,2037
POL,exp2_varparams,2038
POL,exp2_varparams,2039
POL,exp2_varparams,2040
POL,exp2_varparams,2041
POL,exp2_varparams,2042
POL,exp2_varparams,2043
POL,exp2_varparams,2044
POL,exp2_varparams,2045
POL,exp2_varparams,2046
POL,exp2_varparams,2047
POL,exp2_varparams,2048
POL,exp2_varparams,2049
POL,exp2_varparams,2050
PAK,exp2_varparams,2025
PAK,exp2_varparams,2026
PAK,exp2_varparams,2027
PAK,exp2_varparams,2028
PAK,exp2_varparams,2029
PAK,exp2_varparams,2030
PAK,exp2_varparams,2031
PAK,exp2_varparams,2032
PAK,exp2_varparams,2033
PAK,exp2_varparams,2034
PAK,exp2_varparams,2035
PAK,exp2_varparams,2036
PAK,exp2_varparams,2037
PAK,exp2_varparams,2038
PAK,exp2_varparams,2039
PAK,exp2_varparams,2040
PAK,exp2_varparams,2041
PAK,exp2_varparams,2042
PAK,exp2_varparams,2043
PAK,exp2_varparams,2044
PAK,exp2_varparams,2045
PAK,exp2_varparams,2046
PAK,exp2_varparams,2047
PAK,exp2_varparams,2048
PAK,exp2_varparams,2049
PAK,exp2_varparams,2050
BGR,exp2_varparams,2025
BGR,exp2_varparams,2026
BGR,exp2_varparams,2027
BGR,exp2_varparams,2028
BGR,exp2_varparams,2029
BGR,exp2_varparams,2030
BGR,exp2_varparams,2031
BGR,exp2_varparams,2032
BGR,exp2_varparams,2033
BGR,exp2_varparams,2034
BGR,exp2_varparams,2035
BGR,exp2_varparams,2036
BGR,exp2_varparams,2037
BGR,exp2_varparams,2038
BGR,exp2_varparams,2039
BGR,exp2_varparams,2040
BGR,exp2_varparams,2041
BGR,exp2_varparams,2042
BGR,exp2_varparams,2043
BGR,exp2_varparams,2044
BGR,exp2_varparams,2045
BGR,exp2_varparams,2046
BGR,exp2_varparams,2047
BGR,exp2_varparams,2048
BGR,exp2_varparams,2049
BGR,exp2_varparams,2050
JOR,exp2_varparams,2025
JOR,exp2_varparams,2026
JOR,exp2_varparams,2027
JOR,exp2_varparams,2028
JOR,exp2_varparams,2029
JOR,exp2_varparams,2030
JOR,exp2_varparams,2031
JOR,exp2_varparams,2032
JOR,exp2_varparams,2033
JOR,exp2_varparams,2034
JOR,exp2_varparams,2035
JOR,exp2_varparams,2036
JOR,exp2_varparams,2037
JOR,exp2_varparams,2038
JOR,exp2_varparams,2039
JOR,exp2_varparams,2040
JOR,exp2_varparams,2041
JOR,exp2_varparams,2042
JOR,exp2_varparams,2043
JOR,exp2_varparams,2044
JOR,exp2_varparams,2045
JOR,exp2_varparams,2046
JOR,exp2_varparams,2047
JOR,exp2_varparams,2048
JOR,exp2_varparams,2049
JOR,exp2_varparams,2050
FRA,exp2_varparams,2025
FRA,exp2_varparams,2026
FRA,exp2_varparams,2027
FRA,exp2_varparams,2028
FRA,exp2_varparams,2029
FRA,exp2_varparams,2030
FRA,exp2_varparams,2031
FRA,exp2_varparams,2032
FRA,exp2_varparams,2033
FRA,exp2_varparams,2034
FRA,exp2_varparams,2035
FRA,exp2_varparams,2036
FRA,exp2_varparams,2037
FRA,exp2_varparams,2038
FRA,exp2_varparams,2039
FRA,exp2_varparams,2040
FRA,exp2_varparams,2041
FRA,exp2_varparams,2042
FRA,exp2_varparams,2043
FRA,exp2_varparams,2044
FRA,exp2_varparams,2045
FRA,exp2_varparams,2046
FRA,exp2_varparams,2047
FRA,exp2_varparams,2048
FRA,exp2_varparams,2049
FRA,exp2_varparams,2050
ALB,exp2_varparams,2025
ALB,exp2_varparams,2026
ALB,exp2_varparams,2027
ALB,exp2_varparams,2028
ALB,exp2_varparams,2029
ALB,exp2_varparams,2030
ALB,exp2_varparams,2031
ALB,exp2_varparams,2032
ALB,exp2_varparams,2033
ALB,exp2_varparams,2034
ALB,exp2_varparams,2035
ALB,exp2_varparams,2036
ALB,exp2_varparams,2037
ALB,exp2_varparams,2038
ALB,exp2_varparams,2039
ALB,exp2_varparams,2040
ALB,exp2_varparams,2041
ALB,exp2_varparams,2042
ALB,exp2_varparams,2043
ALB,exp2_varparams,2044
ALB,exp2_varparams,2045
ALB,exp2_varparams,2046
ALB,exp2_varparams,2047
ALB,exp2_varparams,2048
ALB,exp2_varparams,2049
ALB,exp2_varparams,2050
IRQ,exp2_varparams,2025
IRQ,exp2_varparams,2026
IRQ,exp2_varparams,2027
IRQ,exp2_varparams,2028
IRQ,exp2_varparams,2029
IRQ,exp2_varparams,2030
IRQ,exp2_varparams,2031
IRQ,exp2_varparams,2032
IRQ,exp2_varparams,2033
IRQ,exp2_varparams,2034
IRQ,exp2_varparams,2035
IRQ,exp2_varparams,2036
IRQ,exp2_varparams,2037
IRQ,exp2_varparams,2038
IRQ,exp2_varparams,2039
IRQ,exp2_varparams,2040
IRQ,exp2_varparams,2041
IRQ,exp2_varparams,2042
IRQ,exp2_varparams,2043
IRQ,exp2_varparams,2044
IRQ,exp2_varparams,2045
IRQ,exp2_varparams,2046
IRQ,exp2_varparams,2047
IRQ,exp2_varparams,2048
IRQ,exp2_varparams,2049
IRQ,exp2_varparams,2050
KEN,exp2_varparams,2025
KEN,exp2_varparams,2026
KEN,exp2_varparams,2027
KEN,exp2_varparams,2028
KEN,exp2_varparams,2029
KEN,exp2_varparams,2030
KEN,exp2_varparams,2031
KEN,exp2_varparams,2032
KEN,exp2_varparams,2033
KEN,exp2_varparams,2034
KEN,exp2_varparams,2035
KEN,exp2_varparams,2036
KEN,exp2_varparams,2037
KEN,exp2_varparams,2038
KEN,exp2_varparams,2039
KEN,exp2_varparams,2040
KEN,exp2_varparams,2041
KEN,exp2_varparams,2042
KEN,exp2_varparams,2043
KEN,exp2_varparams,2044
KEN,exp2_varparams,2045
KEN,exp2_varparams,2046
KEN,exp2_varparams,2047
KEN,exp2_varparams,2048
KEN,exp2_varparams,2049
KEN,exp2_varparams,2050
NGA,exp2_varparams,2025
NGA,exp2_varparams,2026
NGA,exp2_varparams,2027
NGA,exp2_varparams,2028
NGA,exp2_varparams,2029
NGA,exp2_varparams,2030
NGA,exp2_varparams,2031
NGA,exp2_varparams,2032
NGA,exp2_varparams,2033
NGA,exp2_varparams,2034
NGA,exp2_varparams,2035
NGA,exp2_varparams,2036
NGA,exp2_varparams,2037
NGA,exp2_varparams,2038
NGA,exp2_varparams,2039
NGA,exp2_varparams,2040
NGA,exp2_varparams,2041
NGA,exp2_varparams,2042
NGA,exp2_varparams,2043
NGA,exp2_varparams,2044
NGA,exp2_varparams,2045
NGA,exp2_varparams,2046
NGA,exp2_varparams,2047
NGA,exp2_varparams,2048
NGA,exp2_varparams,2049
NGA,exp2_varparams,2050
UZB,exp2_varparams,2025
UZB,exp2_varparams,2026
UZB,exp2_varparams,2027
UZB,exp2_varparams,2028
UZB,exp2_varparams,2029
UZB,exp2_varparams,2030
UZB,exp2_varparams,2031
UZB,exp2_varparams,2032
UZB,exp2_varparams,2033
UZB,exp2_varparams,2034
UZB,exp2_varparams,2035
UZB,exp2_varparams,2036
UZB,exp2_varparams,2037
UZB,exp2_varparams,2038
UZB,exp2_varparams,2039
UZB,exp2_varparams,2040
UZB,exp2_varparams,2041
UZB,exp2_varparams,2042
UZB,exp2_varparams,2043
UZB,exp2_varparams,2044
UZB,exp2_varparams,2045
UZB,exp2_varparams,2046
